100000.0	4.64355858575	 27877.1327732
125892.541179	4.26480895599	 27877.2383302
158489.319246	3.88094509151	 27877.3226122
199526.231497	3.53348112071	 27877.4715538
251188.643151	3.27045361347	 27878.4997631
316227.766017	3.15806952887	 27880.5986875
398107.170553	3.33176077416	 27884.837742
501187.233627	4.1846674009	 27889.8499273
630957.34448	6.31160683162	 27898.1112339
794328.234724	10.9972243687	 27907.6834947
1000000.0	19.3340447726	 27920.2288965
1258925.41179	32.4365270322	 27938.0782328
1584893.19246	53.5131856814	 27962.5570258
1995262.31497	87.3330514093	 27998.4993753
2511886.43151	141.296115982	 28046.1020274
3162277.66017	223.076134351	 28103.5223809
3981071.70553	347.111074112	 28182.3306935
5011872.33627	538.755750704	 28280.3334424
6309573.4448	833.459724046	 28392.1309913
7943282.34724	1277.12253766	 28513.4194507
10000000.0	1938.17815683	 28585.530047
12589254.1179	2810.94123933	 28454.012513
15848931.9246	3893.63638257	 28004.689984
19952623.1497	4847.87935003	 27033.6098312
25118864.3151	5301.77292116	 25844.3471344
31622776.6017	5434.42279729	 24819.6141372
39810717.0553	5643.20274614	 24180.8326678
50118723.3627	6201.96612807	 23531.3052096
63095734.448	6966.76670819	 22531.4981736
79432823.4724	7621.71653645	 21169.3970148
100000000.0	8100.65982007	 19521.5145731
