100000.0	0.673322586889	 27901.8560269
125892.541179	0.700610499559	 27902.6168672
158489.319246	0.762580498639	 27903.2481659
199526.231497	0.869657833011	 27903.8236301
251188.643151	1.04100533692	 27905.1692903
316227.766017	1.3226261681	 27907.4973166
398107.170553	1.83964010379	 27911.8988072
501187.233627	2.98434887101	 27917.0191348
630957.34448	5.35504153196	 27925.3539396
794328.234724	10.2446179671	 27934.9704818
1000000.0	18.7513628952	 27947.5407682
1258925.41179	31.9950895077	 27965.4041172
1584893.19246	53.1920995531	 27989.8908423
1995262.31497	87.116234709	 28025.8408246
2511886.43151	141.178218881	 28073.4488024
3162277.66017	223.062306205	 28130.8676884
3981071.70553	347.220935825	 28209.6648252
5011872.33627	539.039287606	 28307.6190395
6309573.4448	834.011308574	 28419.2562686
7943282.34724	1278.08533149	 28540.0907277
10000000.0	1939.59644388	 28611.0113282
12589254.1179	2812.01353352	 28477.0665392
15848931.9246	3891.66263707	 28024.0956953
19952623.1497	4838.02830682	 27052.3004001
25118864.3151	5284.69376437	 25870.3821322
31622776.6017	5418.45426655	 24857.565083
39810717.0553	5635.98997261	 24224.9690158
50118723.3627	6204.32249499	 23573.0737313
63095734.448	6972.12764192	 22565.0661058
79432823.4724	7622.06637294	 21197.3014487
100000000.0	8094.03938971	 19550.593245
