125892.541179	438.264719987	 394.888194226
199526.231497	348.284403437	 322.632456109
316227.766017	276.751132592	 186.68508964
501187.233627	219.895022677	 179.810340932
794328.234724	174.709408799	 127.490719613
1258925.41179	138.802468311	 91.5102607458
1995262.31497	110.271184753	 62.5940266582
3162277.66017	87.6020018047	 39.8336427506
5011872.33627	69.5914152927	 21.8479976329
7943282.34724	55.2826665017	 7.55292948255
12589254.1179	43.9152751014	 -3.82340841
19952623.1497	34.8848505112	 -12.8574756297
31622776.6017	27.7111038084	 -20.0333159238
50118723.3627	22.0123973764	 -25.7336513331
79432823.4724	17.4855024328	 -30.2616524432
125892541.179	13.8895027464	 -33.8584282876
199526231.497	11.0329980395	 -36.7172268858
316227766.017	8.76393221144	 -38.9883509628
501187233.627	6.96150936539	 -40.7969378004
794328234.724	5.52976933302	 -42.2437108537
1258925411.79	4.39248298025	 -43.4187521762
1995262314.97	3.48909615886	 -44.412902861
3162277660.17	2.77150721361	 -45.3487513722
5011872336.27	2.20150693712	 -46.3965659118
7943282347.24	1.74874471208	 -47.7485438191
12589254117.9	1.38911317892	 -49.4235186061
19952623149.7	1.10346502818	 -51.2109433249
31622776601.7	0.876593964792	 -53.0160582808
50118723362.7	0.696425491474	 -54.8520582305
79432823472.4	0.553374227373	 -56.6015456907
1.25892541179e+11	0.439833318528	 -57.9891502242
1.99526231497e+11	0.349763182712	 -58.548806204
3.16227766017e+11	0.278383080776	 -59.0903908962
5.01187233627e+11	0.221866133633	 -59.3227382125
7.94328234724e+11	0.177078784073	 -59.4204251929
1.25892541179e+12	0.141080817662	 -59.4734803724
