10.0	41243.715938	 40644.782497
15.8489319246	32892.3267768	 26865.3298506
25.1188643151	24132.1504534	 18844.883184
39.8107170553	17321.032518	 14583.3311144
63.095734448	5.24025248577e+12	 -5.38264145298e+12
100.0	2.9054184543e+15	 10277.1065941
158.489319246	8367.51804761	 8410.222485
251.188643151	7004.42811597	 6541.86795185
398.107170553	5771.39046698	 4918.30504558
630.95734448	4718.57588636	 3593.21708498
1000.0	3814.24136147	 2483.12598288
1584.89319246	2978.75865023	 1594.66814061
2511.88643151	2219.87694266	 955.763968911
3981.07170553	1590.91800053	 -3.75740443398e+13
6309.5734448	1110.83468476	 306.415064574
10000.0	758.13576781	 159.147857021
15848.9319246	504.170074725	 77.7641213333
25118.8643151	328.094647243	 41.739404047
39810.7170553	210.981957267	 16.8785230992
63095.734448	135.122566248	 7.43379330495
100000.0	86.5788957438	 3.22624904789
