12589254.1179	1400.67547144	 1418.57747176
15848931.9246	1249.29777878	 1265.21979886
19952623.1497	1114.19156802	 1128.53396094
25118864.3151	993.625939217	 1006.70698889
31622776.6017	886.050427049	 898.125176203
39810717.0553	790.076947443	 801.348114652
50118723.3627	704.463392077	 715.092796888
63095734.448	628.098756204	 638.215537429
79432823.4724	559.989684423	 569.696832158
100000000.0	499.248318501	 508.627937757
125892541.179	445.081337358	 454.19891617
158489319.246	396.78008662	 405.687905787
199526231.497	353.711699094	 362.451447921
251188643.151	315.311114996	 323.916086827
316227766.017	281.073917469	 289.570760678
398107170.553	250.549905286	 258.959893101
501187233.627	223.337330808	 231.677542667
630957344.48	199.07773805	 207.361898465
794328234.724	177.451340812	 185.690575494
1000000000.0	158.172886858	 166.376272976
1258925411.79	140.987958629	 149.163068165
1584893192.46	125.669666461	 133.823111835
1995262314.97	112.015693882	 120.15346938
2511886431.51	99.8456590065	 107.973618777
3162277660.17	88.9987594557	 97.1230001341
3981071705.53	79.3316718223	 87.4586271479
5011872336.27	70.7166794949	 78.8528935129
6309573444.8	63.040005811	 71.1911144798
7943282347.24	56.2003319844	 64.3685082314
10000000000.0	50.1074819684	 58.2868423416
12589254117.9	44.6812588585	 52.8499242641
15848931924.6	39.8504202827	 47.9607160595
19952623149.7	35.5517833423	 43.5246967463
25118864315.1	31.7294511105	 39.462420645
31622776601.7	28.3343090936	 35.6288673684
39810717055.3	25.3228858752	 32.0298933521
50118723362.7	22.6579753763	 28.5195522138
63095734448.0	20.3072303193	 25.387986433
79432823472.4	18.2434960911	 22.2598383369
1e+11	16.4408478021	 19.4165365981
1.25892541179e+11	14.8642035992	 16.8646841309
1.58489319246e+11	13.4543377702	 14.599521057
1.99526231497e+11	12.1944948018	 12.6944077628
2.51188643151e+11	11.1672332038	 11.1305891261
3.16227766017e+11	10.403079909	 9.74736389503
3.98107170553e+11	9.88962186623	 8.40975020155
5.01187233627e+11	9.61976293349	 7.03704782809
6.3095734448e+11	9.59241237829	 5.54253347937
7.94328234724e+11	9.75925135882	 3.66684380362
1e+12	9.62152064946	 0.972055015724
