10.0	35176.1629639	 160843.708827
12.9154966501	42138.4753566	 155390.020108
16.681005372	53980.3483563	 147534.830601
21.5443469003	64084.3026621	 136532.033422
27.8255940221	58949.9704185	 -29552.59786
35.938136638	79156.1856692	 103331.885736
46.4158883361	80781.5963987	 83153.918565
59.9484250319	77444.4354494	 63943.1694654
77.4263682681	70059.9576505	 46621.875276
100.0	61091.8878405	 32932.5630084
129.154966501	51408.6996048	 23075.2173403
166.81005372	42414.4674222	 16511.946495
215.443469003	29106.2141532	 18429.666684
278.255940221	27676.5846361	 14128.4160008
359.38136638	29163.7462017	 6241.44832813
464.158883361	-12654.3052046	 -8603.59054487
599.484250319	-3710.60488405	 54014.5175935
774.263682681	11262.7137358	 2294.61460195
1000.0	8298.13063765	 2264.96426805
1291.54966501	13404.4432118	 34627.9399213
1668.1005372	621812.052925	 588273.40357
2154.43469003	24842.6688561	 -3632.0745907
2782.55940221	1919.19976587	 1739.78738302
3593.8136638	2610.68355483	 945.453622433
4641.58883361	2107.73207147	 751.962375907
5994.84250319	1629.11855973	 740.548375244
7742.63682681	1393.49043427	 659.013342272
10000.0	1138.65887791	 682.851516301
12915.4966501	980.604917493	 493.327314255
16681.005372	898.349767282	 583.845517277
