10.0	0.0	 1.49896241432e-05
15.8489319246	0.0	 1.49896241432e-05
25.1188643151	0.0	 1.49896241432e-05
39.8107170553	0.0	 1.49896241432e-05
63.095734448	0.0	 1.49896241432e-05
100.0	0.0	 1.49896241432e-05
158.489319246	0.0	 1.49896241432e-05
251.188643151	0.0	 1.49896241432e-05
398.107170553	0.0	 1.49896241432e-05
630.95734448	0.0	 1.49896241432e-05
1000.0	0.0	 1.49896241432e-05
1584.89319246	0.0	 1.49896241432e-05
2511.88643151	0.0	 1.49896241432e-05
3981.07170553	0.0	 1.49896241432e-05
6309.5734448	0.0	 1.49896241432e-05
10000.0	0.0	 1.49896241432e-05
15848.9319246	0.0	 1.49896241432e-05
25118.8643151	0.0	 1.49896241432e-05
39810.7170553	0.0	 1.49896241432e-05
63095.734448	0.0	 1.49896241432e-05
100000.0	0.0	 1.49896241432e-05
