1000000.0	0.0	 -0.119932032794
1389495.49437	0.0	 -0.119932032794
1930697.72888	0.0	 -0.119932032794
2682695.79528	0.0	 -0.119932032794
3727593.72031	0.0	 -0.119932032794
5179474.67923	0.0	 -0.119932032794
7196856.73001	0.0	 -0.119932032794
10000000.0	0.0	 -0.119932032794
13894954.9437	0.0	 -0.119932032793
19306977.2888	0.0	 -0.119932032793
26826957.9528	0.0	 -0.119932032792
37275937.2031	0.0	 -0.119932032791
51794746.7923	0.0	 -0.119932032788
71968567.3001	0.0	 -0.119932032783
100000000.0	0.0	 -0.119932032772
138949549.437	0.0	 -0.119932032753
193069772.888	0.0	 -0.119932032715
268269579.528	0.0	 -0.119932032641
372759372.031	0.0	 -0.119932032499
517947467.923	0.0	 -0.119932032224
719685673.001	0.0	 -0.119932031694
1000000000.0	0.0	 -0.11993203067
