1000000.0	43.8547665376	 311.736034032
1389495.49437	96.4480246289	 362.452917588
1930697.72888	211.571557553	 415.266421373
2682695.79528	359.986119847	 443.799274556
3727593.72031	559.118376919	 461.644242006
5179474.67923	807.599197919	 395.202481169
7196856.73001	1107.39008764	 201.100941609
10000000.0	1467.63026605	 -128.691005212
13894954.9437	1881.09910568	 -745.883941214
19306977.2888	2413.00142363	 -1650.96303159
26826957.9528	3050.29680506	 -3248.06935863
37275937.2031	3630.95597421	 -5398.64442978
51794746.7923	3923.36596152	 -8498.26824266
71968567.3001	3811.96206678	 -12535.6230927
100000000.0	3505.64096197	 -17786.1157736
