10.0	458.695087234	 58040139.6087
15.8489319246	726.87737201	 58040134.3591
25.1188643151	1151.59920296	 58040120.3221
39.8107170553	1823.46228148	 58040087.8916
63.095734448	2883.30732914	 58040004.722
100.0	4543.58274274	 58039802.1011
158.489319246	7101.34230411	 58039308.8612
251.188643151	10896.5369462	 58038176.6781
398.107170553	16137.6273607	 58035833.4334
630.95734448	22735.3858807	 58031787.396
1000.0	30744.3568611	 58025911.0114
1584.89319246	40799.3718854	 58017766.0356
2511.88643151	53170.4174352	 58006172.7382
3981.07170553	67417.7001108	 57990057.6258
6309.5734448	82827.9427625	 57968495.1696
10000.0	98266.0150018	 57941011.2256
15848.9319246	112242.992578	 57907645.9777
25118.8643151	123186.003007	 57869092.1423
39810.7170553	129809.545945	 57827013.1621
63095.734448	131443.33367	 57783355.0895
100000.0	128189.294322	 57740403.0988
158489.319246	120844.055415	 57700032.9979
251188.643151	110648.862282	 57663594.6085
398107.170553	98966.2791532	 57631715.3914
630957.34448	87002.4964195	 57604406.21
1000000.0	75628.6472207	 57581212.2523
1584893.19246	65296.331839	 57561390.4931
2511886.43151	55978.8026569	 57544065.1157
3981071.70553	47151.6981453	 57528502.39
6309573.4448	38269.1333029	 57514305.9358
10000000.0	29390.2191386	 57500629.2667
15848931.9246	21160.182175	 57484585.0104
25118864.3151	14386.7820342	 57458707.8358
39810717.0553	9415.20248236	 57406452.2182
63095734.448	6037.13074261	 57292920.0824
100000000.0	3834.51558695	 57045015.6545
