10.0	5.10079431673e-07	 0.0
15.8489319246	1.2793864771e-06	 0.0
25.1188643151	3.20190772822e-06	 0.0
39.8107170553	7.96961265096e-06	 0.0
63.095734448	1.95723778162e-05	 0.0
100.0	4.65719826395e-05	 0.0
158.489319246	0.000103498394127	 0.0
251.188643151	0.000203354916515	 0.0
398.107170553	0.00034061106475	 0.0
630.95734448	0.000505399955339	 0.0
1000.0	0.000727660951217	 0.0
1584.89319246	0.00106841680707	 0.0
2511.88643151	0.00158200315417	 0.0
3981.07170553	0.00232389930586	 0.0
6309.5734448	0.00337175986952	 0.0
10000.0	0.00483154445726	 0.0
15848.9319246	0.0068360422878	 0.0
25118.8643151	0.0095457293471	 0.0
39810.7170553	0.0131548382642	 0.0
63095.734448	0.0179001153068	 0.0
100000.0	0.0240761718667	 0.0
158489.319246	0.0320619782623	 0.0
251188.643151	0.0423638405669	 0.0
398107.170553	0.0556819218272	 0.0
630957.34448	0.0730130626682	 0.0
1000000.0	0.095783058108	 0.0
1584893.19246	0.125904774709	 0.0
2511886.43151	0.165315833839	 0.0
3981071.70553	0.214096036425	 0.0
6309573.4448	0.268088936636	 0.0
10000000.0	0.319145295736	 0.0
15848931.9246	0.358639689671	 0.0
25118864.3151	0.383285542312	 0.0
39810717.0553	0.396128333129	 0.0
63095734.448	0.402027439843	 0.0
100000000.0	0.40454477335	 0.0
